,-1,1
0,0.0,0.0
1,-0.717570463519,0.21743720654012821
2,-0.06051546417698041,0.29715948903404615
3,0.13020929012503615,0.3857344468478725
4,0.1818354981320792,0.48414986894744505
5,0.18122256037295645,0.5934999824338657
6,0.338661997401785,0.7149999973922602
7,0.4282015878676673,0.849999999644848
8,0.40774042152431805,0.999999999980378
9,0.0,0.0
